group_var,ep_id,ep_country,ep_main_act,ep_clustered,activity_uuid_product_uuid,multi_match,completion
cosmetic vegetable oils-.-france-.-wholesaler,6cbe7ad8a79eb6dafc5c015e36575d8967556819,france,wholesaler,cosmetic vegetable oils,3ef81a65-09c7-50df-854d-f892615c7a8d_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
cosmetic vegetable oils-.-spain-.-manufacturer/ producer,6cbe7ad8a79eb6dafc5c015e36575d8967556819,spain,manufacturer/ producer,cosmetic vegetable oils,3ba6b6df-657a-5308-a3d2-f454f3311cd5_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
cosmetic vegetable oils-.-france-.-manufacturer/ producer,6cbe7ad8a79eb6dafc5c015e36575d8967556819,france,manufacturer/ producer,cosmetic vegetable oils,3ba6b6df-657a-5308-a3d2-f454f3311cd5_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
bottles for packaging-.-spain-.-distributor,23d2ecba28c113ba43931cd896541a666e4bacd7,spain,distributor,bottles for packaging,e7758abc-39ff-5b10-99af-5a7069c7f749_c3fd9530-3e9b-44b5-8833-9e544937a6e9,False,medium
bottles for packaging-.-germany-.-manufacturer/ producer,23d2ecba28c113ba43931cd896541a666e4bacd7,germany,manufacturer/ producer,bottles for packaging,680c2a2f-de37-5b07-8f63-6d9fde4f70bc_c3fd9530-3e9b-44b5-8833-9e544937a6e9,False,medium
bottles for packaging-.-france-.-manufacturer/ producer,23d2ecba28c113ba43931cd896541a666e4bacd7,france,manufacturer/ producer,bottles for packaging,0b60b1ae-7bf7-5e25-bacb-d236f7c2891a_c3fd9530-3e9b-44b5-8833-9e544937a6e9,False,medium
jacuzzi pump-.-spain-.-wholesaler,ed16d5b695ffc5571e327525ff0355f702ddae2a,spain,wholesaler,jacuzzi pump,9f992945-5e0c-596b-9d37-318211087a3a_c5a44929-73b7-4ee2-a5da-7806cc094d77,False,medium
pool heat pump-.-spain-.-wholesaler,3762e77544ed68f42d72690d7479ec4eeffda4cc,spain,wholesaler,pool heat pump,a99b5e33-b263-50ab-af82-d7987a68f914_3c1d6702-1da8-4b97-818e-8ca011f168fa,False,medium
cleaning articles-.-spain-.-manufacturer/ producer,40593663bf06fa7bc9bda6d44bbc7032eb737f99,spain,manufacturer/ producer,cleaning articles,d8a8c5b9-ced0-5100-99b2-9dea963c538e_5bfb6885-a0a0-4f4c-921a-34db393e8dcb,False,medium
wind-powered electricity generators-.-spain-.-distributor,c8e1a7d8627f2e26dca02c39674c3b02aaee586c,spain,distributor,wind-powered electricity generators,c010c776-98c2-5844-a6e8-b0976b6c65f6_fdda1ac2-2b57-49a4-a1df-d6849cdf7b38,False,medium
beef meat frozen-.-spain-.-manufacturer/ producer,29464880fd450332724c42996ca36f31dc14405e,spain,manufacturer/ producer,beef meat frozen,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
beef meat chilled-.-spain-.-manufacturer/ producer,f9665af74406243ce2fab3a476943b52fd6560f7,spain,manufacturer/ producer,beef meat chilled,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
prepared meats-.-spain-.-manufacturer/ producer,fb6fd1eb687ccf9fc4ec2d5f1c0cc92f982812da,spain,manufacturer/ producer,prepared meats,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
finished poultry products-.-spain-.-manufacturer/ producer,b92b6b9bfd1d6b305e8a19241153dd99d23a5abd,spain,manufacturer/ producer,finished poultry products,92d60149-40c8-592d-ae2a-dadb77b22b02_2da20646-8adf-460b-bd65-c9fc35494b66,False,medium
cured raw ham-.-spain-.-manufacturer/ producer,2d57e5d43253abdc598691af1fb23ec2e2dbd4ef,spain,manufacturer/ producer,cured raw ham,3dfb4ad3-a4cf-5033-8427-dd035403d529_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
cured raw ham-.-spain-.-distributor,2d57e5d43253abdc598691af1fb23ec2e2dbd4ef,spain,distributor,cured raw ham,123de8f9-edd5-52ba-a045-47ecc5173709_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
delicatessen meat-.-spain-.-manufacturer/ producer,5d7d341e9fc6c4eaf16e852fabcb094399762ad7,spain,manufacturer/ producer,delicatessen meat,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
cooked cold meat-.-spain-.-manufacturer/ producer,ca0f1c5306fcd9d38e50e6e051b227a27ee7f897,spain,manufacturer/ producer,cooked cold meat,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
meat-based products-.-spain-.-manufacturer/ producer,1466914bb7d416f1888c315d6628fe6e8c4342e0,spain,manufacturer/ producer,meat-based products,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
ham dryer-.-spain-.-manufacturer/ producer,826e5ba1075e7d3b77df9f5f153466ceb29c6f70,spain,manufacturer/ producer,ham dryer,431811c5-d846-508d-9f47-7969f205b3c1_2eb6206e-5965-46f8-8e8f-f9c554579020,False,high
goat meat-.-spain-.-manufacturer/ producer,40180aa684de953ce1d48abad0ca98a345831ca5,spain,manufacturer/ producer,goat meat,3dfb4ad3-a4cf-5033-8427-dd035403d529_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
butchery-.-spain-.-manufacturer/ producer,6b8d6945c6073b2ee06fb230e5f5c2af883fdfa1,spain,manufacturer/ producer,butchery,3dfb4ad3-a4cf-5033-8427-dd035403d529_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
frozen lambs-.-spain-.-manufacturer/ producer,4c9c1a8632a8f0ed2fc7b40ef88178bd0c4c293d,spain,manufacturer/ producer,frozen lambs,3dfb4ad3-a4cf-5033-8427-dd035403d529_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
forzen mutton-.-spain-.-manufacturer/ producer,d1686bd16c790b23027d16a02d48b50f28e1be1c,spain,manufacturer/ producer,forzen mutton,3dfb4ad3-a4cf-5033-8427-dd035403d529_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
horse meat-.-spain-.-manufacturer/ producer,be99a131feeac97c6eb645b4fe029463c92ef51c,spain,manufacturer/ producer,horse meat,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
horse meat-.-netherlands-.-manufacturer/ producer,be99a131feeac97c6eb645b4fe029463c92ef51c,netherlands,manufacturer/ producer,horse meat,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
horse meat-.-france-.-manufacturer/ producer,be99a131feeac97c6eb645b4fe029463c92ef51c,france,manufacturer/ producer,horse meat,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
horse meat-.-spain-.-wholesaler,be99a131feeac97c6eb645b4fe029463c92ef51c,spain,wholesaler,horse meat,123de8f9-edd5-52ba-a045-47ecc5173709_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
horse meat-.-spain-.-distributor,be99a131feeac97c6eb645b4fe029463c92ef51c,spain,distributor,horse meat,123de8f9-edd5-52ba-a045-47ecc5173709_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
horse meat-.-spain-.-agent/ representative,be99a131feeac97c6eb645b4fe029463c92ef51c,spain,agent/ representative,horse meat,123de8f9-edd5-52ba-a045-47ecc5173709_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
pulled meats-.-spain-.-manufacturer/ producer,50dab1acb3a8a52cae31d34288ba71c6b15494dc,spain,manufacturer/ producer,pulled meats,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
high quality meat-.-spain-.-manufacturer/ producer,027a66dac086323005f571ce0360c26f4acd4b88,spain,manufacturer/ producer,high quality meat,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
high quality spanish beef-.-spain-.-manufacturer/ producer,e88798393d81d41ee6df4eb23fc7cd4892591e0e,spain,manufacturer/ producer,high quality spanish beef,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
high quality spanish veal-.-spain-.-manufacturer/ producer,e846b749303493b4cbe4680201c9611f45f8d88a,spain,manufacturer/ producer,high quality spanish veal,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
spanish meat-.-spain-.-manufacturer/ producer,1e76b9e9fe792613fd780dce2088aaf89541991d,spain,manufacturer/ producer,spanish meat,656d1c75-aee6-59ef-b490-be8f09cf98f8_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,medium
lamb-.-spain-.-wholesaler,ac0bb7d6a6eb6a8e8c9d8e84f7af05b41cb9922b,spain,wholesaler,lamb,123de8f9-edd5-52ba-a045-47ecc5173709_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
lamb-.-france-.-wholesaler,ac0bb7d6a6eb6a8e8c9d8e84f7af05b41cb9922b,france,wholesaler,lamb,123de8f9-edd5-52ba-a045-47ecc5173709_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
lamb-.-france-.-agent/ representative,ac0bb7d6a6eb6a8e8c9d8e84f7af05b41cb9922b,france,agent/ representative,lamb,123de8f9-edd5-52ba-a045-47ecc5173709_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
lamb-.-netherlands-.-manufacturer/ producer,ac0bb7d6a6eb6a8e8c9d8e84f7af05b41cb9922b,netherlands,manufacturer/ producer,lamb,3dfb4ad3-a4cf-5033-8427-dd035403d529_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
lamb-.-france-.-manufacturer/ producer,ac0bb7d6a6eb6a8e8c9d8e84f7af05b41cb9922b,france,manufacturer/ producer,lamb,3dfb4ad3-a4cf-5033-8427-dd035403d529_2c9ff48f-b3da-440d-8502-15b14bfbb150,False,high
frozen fish products-.-spain-.-distributor,c7ea78858e26937c996adea917708290062326b4,spain,distributor,frozen fish products,7198060d-b252-5506-994f-93a8195e7f3b_c5d2f044-1ca4-4876-b0d9-7baac36ab6eb,False,medium
frozen fish products-.-netherlands-.-distributor,c7ea78858e26937c996adea917708290062326b4,netherlands,distributor,frozen fish products,7198060d-b252-5506-994f-93a8195e7f3b_c5d2f044-1ca4-4876-b0d9-7baac36ab6eb,False,medium
frozen fish products-.-netherlands-.-wholesaler,c7ea78858e26937c996adea917708290062326b4,netherlands,wholesaler,frozen fish products,7198060d-b252-5506-994f-93a8195e7f3b_c5d2f044-1ca4-4876-b0d9-7baac36ab6eb,False,medium
frozen fish products-.-france-.-wholesaler,c7ea78858e26937c996adea917708290062326b4,france,wholesaler,frozen fish products,7198060d-b252-5506-994f-93a8195e7f3b_c5d2f044-1ca4-4876-b0d9-7baac36ab6eb,False,medium
frozen fish products-.-germany-.-manufacturer/ producer,c7ea78858e26937c996adea917708290062326b4,germany,manufacturer/ producer,frozen fish products,bf710f69-40ce-5d93-8fab-5591a6682499_c5d2f044-1ca4-4876-b0d9-7baac36ab6eb,False,medium
frozen fish products-.-spain-.-manufacturer/ producer,c7ea78858e26937c996adea917708290062326b4,spain,manufacturer/ producer,frozen fish products,bf710f69-40ce-5d93-8fab-5591a6682499_c5d2f044-1ca4-4876-b0d9-7baac36ab6eb,False,medium
frozen mutton lamb sheep-.-spain-.-wholesaler,a0518a7835998cf747f86ab9bd025d4b60a4e939,spain,wholesaler,frozen mutton lamb sheep,b2eee290-0481-57db-bba2-d6b61e228531_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
starter motor-.-spain-.-wholesaler,1fcf3f5fbebc9849d1512a76b06e2e010518d812,spain,wholesaler,starter motor,6b0b1bdb-55a7-59c9-9d9d-7c6539c23c85_faac50ba-db79-4c84-8c68-9453728f9063,False,medium
starter motor-.-france-.-manufacturer/ producer,1fcf3f5fbebc9849d1512a76b06e2e010518d812,france,manufacturer/ producer,starter motor,58fd30ea-3947-5b1a-82c7-e40ad63c1b03_faac50ba-db79-4c84-8c68-9453728f9063,False,medium
gold for jewellers-.-spain-.-agent/ representative,69226b11ab536401325b353e8c9c24232554d67d,spain,agent/ representative,gold for jewellers,9638dc2f-c08a-5433-8075-7dba2b6f640d_e09971fb-f77e-48a3-99a8-4feba6a59bb4,False,medium
electric tools-.-spain-.-retailer,48d4fcdd763808bff155347fb8677e01eff89847,spain,retailer,electric tools,d16aaea3-a272-5f7d-9d38-f834248cbdcb_472aa122-5d2c-45c0-9950-1c85af36eb30,False,medium
electric tools-.-netherlands-.-retailer,48d4fcdd763808bff155347fb8677e01eff89847,netherlands,retailer,electric tools,d16aaea3-a272-5f7d-9d38-f834248cbdcb_472aa122-5d2c-45c0-9950-1c85af36eb30,False,medium
electric tools-.-france-.-wholesaler,48d4fcdd763808bff155347fb8677e01eff89847,france,wholesaler,electric tools,d16aaea3-a272-5f7d-9d38-f834248cbdcb_472aa122-5d2c-45c0-9950-1c85af36eb30,False,medium
electric tools-.-germany-.-manufacturer/ producer,48d4fcdd763808bff155347fb8677e01eff89847,germany,manufacturer/ producer,electric tools,03ec46aa-df58-5eb7-955c-4ddf95edff5c_472aa122-5d2c-45c0-9950-1c85af36eb30,False,medium
electric tools-.-france-.-manufacturer/ producer,48d4fcdd763808bff155347fb8677e01eff89847,france,manufacturer/ producer,electric tools,03ec46aa-df58-5eb7-955c-4ddf95edff5c_472aa122-5d2c-45c0-9950-1c85af36eb30,False,medium
combined road transport of goods-.-spain-.-distributor,6007e612b20f0e0321d4991da74e576a5ab0dc07,spain,distributor,combined road transport of goods,631bf517-21d9-51da-8672-73d9e5450457_220fe333-5329-4a8d-b012-1db429f2383b,False,medium
stainless steel cable-.-spain-.-manufacturer/ producer,75cc09d6a3e361fb7938b2b4c1975eabb72dc255,spain,manufacturer/ producer,stainless steel cable,8ec15097-54d0-592c-b814-ba9cf48cf9fc_8b988c18-f03b-46aa-83ae-d72d4639ff76,False,medium
stainless steel cable-.-france-.-wholesaler,75cc09d6a3e361fb7938b2b4c1975eabb72dc255,france,wholesaler,stainless steel cable,a21de9c9-bd3f-5fa1-b88a-a9b4242fb2e2_8b988c18-f03b-46aa-83ae-d72d4639ff76,False,medium
cable stays-.-spain-.-manufacturer/ producer,256f4e709b4eb2e9393ed063087bb545309649a6,spain,manufacturer/ producer,cable stays,8ec15097-54d0-592c-b814-ba9cf48cf9fc_8b988c18-f03b-46aa-83ae-d72d4639ff76,False,medium
melon-.-spain-.-manufacturer/ producer,d5c29d70607e32c62806518cce9f2add77474bf0,spain,manufacturer/ producer,melon,e904d597-90d8-5eba-aba2-b464c9d76454_9ad7f2d2-18aa-45e1-9798-8cf8c26ea2ac,False,high
melon-.-france-.-wholesaler,d5c29d70607e32c62806518cce9f2add77474bf0,france,wholesaler,melon,e6e54054-fd65-53da-8df0-eb587e2f014e_9ad7f2d2-18aa-45e1-9798-8cf8c26ea2ac,False,high
watermelon-.-spain-.-manufacturer/ producer,ef1a762d28eda40a6eae2a85b287051d8b4a1e01,spain,manufacturer/ producer,watermelon,e904d597-90d8-5eba-aba2-b464c9d76454_9ad7f2d2-18aa-45e1-9798-8cf8c26ea2ac,False,high
watermelon-.-spain-.-distributor,ef1a762d28eda40a6eae2a85b287051d8b4a1e01,spain,distributor,watermelon,e6e54054-fd65-53da-8df0-eb587e2f014e_9ad7f2d2-18aa-45e1-9798-8cf8c26ea2ac,False,high
cauliflowers-.-spain-.-manufacturer/ producer,dbf098c84fa73c8bd13e46d3f06e7ccc8def86cc,spain,manufacturer/ producer,cauliflowers,6ab41585-313d-5ae1-ad15-bd68f4daa801_8a6adbed-b166-491d-b1f0-cb6be6b350f2,False,high
cauliflowers-.-spain-.-wholesaler,dbf098c84fa73c8bd13e46d3f06e7ccc8def86cc,spain,wholesaler,cauliflowers,45c6687e-78ba-5c94-85b5-1ff00e142851_8a6adbed-b166-491d-b1f0-cb6be6b350f2,False,high
molasses-.-spain-.-wholesaler,bb292df9268f05cb9cbbc5e0c13cc1b13aca34dc,spain,wholesaler,molasses,ccfc756f-44c4-546b-8864-a4e125e3829e_26448127-c1ac-4f48-818a-5e8fd9cb1645,False,high
lemons-.-spain-.-distributor,b0c818aa0985c95aa4db6c42f8fd7941cdb63ad8,spain,distributor,lemons,911e1ab4-e3b4-5dd5-bc0b-960cbe56eec4_9891d347-28f8-434d-896a-84a19a4c68a6,False,high
lemons-.-spain-.-wholesaler,b0c818aa0985c95aa4db6c42f8fd7941cdb63ad8,spain,wholesaler,lemons,911e1ab4-e3b4-5dd5-bc0b-960cbe56eec4_9891d347-28f8-434d-896a-84a19a4c68a6,False,high
lemons-.-spain-.-manufacturer/ producer,b0c818aa0985c95aa4db6c42f8fd7941cdb63ad8,spain,manufacturer/ producer,lemons,69de851a-ebe6-5953-9a91-867d0c4181e3_9891d347-28f8-434d-896a-84a19a4c68a6,False,high
orange-.-spain-.-distributor,ef0ebbb77298e1fbd81f756a4efc35b977c93dae,spain,distributor,orange,7b27cca6-eef1-5b7a-9b2f-05080c012848_1f7bbd3e-fcd1-412d-8608-035b855ea735,False,medium
orange-.-spain-.-wholesaler,ef0ebbb77298e1fbd81f756a4efc35b977c93dae,spain,wholesaler,orange,7b27cca6-eef1-5b7a-9b2f-05080c012848_1f7bbd3e-fcd1-412d-8608-035b855ea735,False,medium
orange-.-spain-.-retailer,ef0ebbb77298e1fbd81f756a4efc35b977c93dae,spain,retailer,orange,7b27cca6-eef1-5b7a-9b2f-05080c012848_1f7bbd3e-fcd1-412d-8608-035b855ea735,False,medium
orange-.-spain-.-agent/ representative,ef0ebbb77298e1fbd81f756a4efc35b977c93dae,spain,agent/ representative,orange,7b27cca6-eef1-5b7a-9b2f-05080c012848_1f7bbd3e-fcd1-412d-8608-035b855ea735,False,medium
orange-.-spain-.-manufacturer/ producer,ef0ebbb77298e1fbd81f756a4efc35b977c93dae,spain,manufacturer/ producer,orange,bfa2b656-06cb-5a96-8590-7a14c9d83e13_1f7bbd3e-fcd1-412d-8608-035b855ea735,False,medium
avocado-.-spain-.-distributor,fdb7388828a7ba728ff1169fee96d47cd4912c26,spain,distributor,avocado,cedeb862-03d1-515f-bc1a-191cf4d7a8a3_dea57f7f-311e-4659-acde-df219917df6c,False,high
avocado-.-spain-.-agent/ representative,fdb7388828a7ba728ff1169fee96d47cd4912c26,spain,agent/ representative,avocado,cedeb862-03d1-515f-bc1a-191cf4d7a8a3_dea57f7f-311e-4659-acde-df219917df6c,False,high
avocado-.-spain-.-wholesaler,fdb7388828a7ba728ff1169fee96d47cd4912c26,spain,wholesaler,avocado,cedeb862-03d1-515f-bc1a-191cf4d7a8a3_dea57f7f-311e-4659-acde-df219917df6c,False,high
avocado-.-netherlands-.-wholesaler,fdb7388828a7ba728ff1169fee96d47cd4912c26,netherlands,wholesaler,avocado,cedeb862-03d1-515f-bc1a-191cf4d7a8a3_dea57f7f-311e-4659-acde-df219917df6c,False,high
avocado-.-netherlands-.-distributor,fdb7388828a7ba728ff1169fee96d47cd4912c26,netherlands,distributor,avocado,cedeb862-03d1-515f-bc1a-191cf4d7a8a3_dea57f7f-311e-4659-acde-df219917df6c,False,high
avocado-.-france-.-distributor,fdb7388828a7ba728ff1169fee96d47cd4912c26,france,distributor,avocado,cedeb862-03d1-515f-bc1a-191cf4d7a8a3_dea57f7f-311e-4659-acde-df219917df6c,False,high
avocado-.-spain-.-manufacturer/ producer,fdb7388828a7ba728ff1169fee96d47cd4912c26,spain,manufacturer/ producer,avocado,fa7c1876-d966-5103-9154-d4d060bed9e9_dea57f7f-311e-4659-acde-df219917df6c,False,high
avocado-.-france-.-manufacturer/ producer,fdb7388828a7ba728ff1169fee96d47cd4912c26,france,manufacturer/ producer,avocado,fa7c1876-d966-5103-9154-d4d060bed9e9_dea57f7f-311e-4659-acde-df219917df6c,False,high
cherry tomatoes-.-spain-.-distributor,23c27f73b6572110fe9a7beb3ae609586438fadf,spain,distributor,cherry tomatoes,a47e8b6b-dfe6-5591-b064-959e84555613_34967617-78b9-4120-9fbc-b8bf2d3c115b,False,high
lettuce-.-spain-.-distributor,52a7c2b11b9313bf262cd0a2f96c499f31904954,spain,distributor,lettuce,c302798d-3a2e-549e-9727-14585a8c317a_d252a802-6a2c-4ac2-8be7-d8fe9250be97,False,high
packaged lemons-.-spain-.-wholesaler,536b5a065303809758db7022369006893344a691,spain,wholesaler,packaged lemons,911e1ab4-e3b4-5dd5-bc0b-960cbe56eec4_9891d347-28f8-434d-896a-84a19a4c68a6,False,high
packaged lemons-.-spain-.-manufacturer/ producer,536b5a065303809758db7022369006893344a691,spain,manufacturer/ producer,packaged lemons,69de851a-ebe6-5953-9a91-867d0c4181e3_9891d347-28f8-434d-896a-84a19a4c68a6,False,high
vegetable plants-.-spain-.-retailer,e40bd4b12387e23f10cb2c57353ee42a11593408,spain,retailer,vegetable plants,24701434-c2c2-5345-886b-b1cdeded7fcc_f772b470-588c-4427-ade3-c4dad207f66b,False,medium
garden seeds-.-spain-.-retailer,0bef462a174263a331582eabad83dcfb4ce56f99,spain,retailer,garden seeds,17af8bc0-290b-5baf-9a39-a9c5ad264d03_b50f8fb8-4d3e-4790-a5be-6bd73e3ece4b,False,medium
garden seeds-.-spain-.-distributor,0bef462a174263a331582eabad83dcfb4ce56f99,spain,distributor,garden seeds,17af8bc0-290b-5baf-9a39-a9c5ad264d03_b50f8fb8-4d3e-4790-a5be-6bd73e3ece4b,False,medium
garden seeds-.-spain-.-manufacturer/ producer,0bef462a174263a331582eabad83dcfb4ce56f99,spain,manufacturer/ producer,garden seeds,1d1f62fb-0ac5-567d-9bf5-f719a96b7a4a_b50f8fb8-4d3e-4790-a5be-6bd73e3ece4b,False,medium
direct current motors-.-spain-.-manufacturer/ producer,2373e333379cf68bd69a4cc5fcb8fcba1df456f0,spain,manufacturer/ producer,direct current motors,4d8026e1-80d6-5ff7-9362-98f21c0c556f_87a84dc1-502a-4213-a0c7-6ef45e1c520b,False,medium
reconstruction of complete motors-.-spain-.-distributor,1c2e499b04587ebb1c13451a0bf9a962bb053eb5,spain,distributor,reconstruction of complete motors,73b55718-ef6e-597b-a3be-5cb28c3484df_87a84dc1-502a-4213-a0c7-6ef45e1c520b,False,medium
rotation of complete motors-.-spain-.-distributor,cb85b18a0ca016cc8c96daa795b5e92dbd3cd061,spain,distributor,rotation of complete motors,73b55718-ef6e-597b-a3be-5cb28c3484df_87a84dc1-502a-4213-a0c7-6ef45e1c520b,False,medium
scooter motors-.-spain-.-distributor,63fd30d688b2a9dde05c47f03cdd5bc67039fd5e,spain,distributor,scooter motors,73b55718-ef6e-597b-a3be-5cb28c3484df_87a84dc1-502a-4213-a0c7-6ef45e1c520b,False,medium
used motors-.-spain-.-retailer,2df00c24a6b57a96af5a5a2ab9d2e7820c7c6f19,spain,retailer,used motors,73b55718-ef6e-597b-a3be-5cb28c3484df_87a84dc1-502a-4213-a0c7-6ef45e1c520b,False,medium
solid colour fabric-.-spain-.-distributor,bef541e2e965382447a6356f25fb4181e04719d7,spain,distributor,solid colour fabric,fdd5e49b-f5bc-55f5-a86a-d5d74aaee231_328db9f7-c0d6-4598-b071-d67dd31974f8,False,medium
solid colour fabric-.-spain-.-wholesaler,bef541e2e965382447a6356f25fb4181e04719d7,spain,wholesaler,solid colour fabric,fdd5e49b-f5bc-55f5-a86a-d5d74aaee231_328db9f7-c0d6-4598-b071-d67dd31974f8,False,medium
solid colour fabric-.-france-.-distributor,bef541e2e965382447a6356f25fb4181e04719d7,france,distributor,solid colour fabric,fdd5e49b-f5bc-55f5-a86a-d5d74aaee231_328db9f7-c0d6-4598-b071-d67dd31974f8,False,medium
photovoltaic power plants-.-spain-.-manufacturer/ producer,ee341047d071fbd07464c8b2e90e9fde91823130,spain,manufacturer/ producer,photovoltaic power plants,e4b6cef2-d083-50b2-8d27-be94d2c2afcb_d19b729a-0fea-4d72-aea9-0a5f0dadaaba,False,medium
led bulb-.-spain-.-distributor,0621fa56174a8de35c15abf12d63506867ac049a,spain,distributor,led bulb,d0eb3c66-53f6-5afe-ad5c-d806b6639f97_11b9d045-7252-4741-895d-e7a7851b91de,False,medium
domestic boiler-.-spain-.-distributor,d0f755c32faba371d74e17bb62f2fc262cb71d78,spain,distributor,domestic boiler,73a99acb-8618-5a7c-8943-22a5906d5bf2_452bed59-1574-4aed-b984-6eb96f7b1b10,False,medium
domestic boiler-.-austria-.-manufacturer/ producer,d0f755c32faba371d74e17bb62f2fc262cb71d78,austria,manufacturer/ producer,domestic boiler,843e86c5-51fe-52d7-844b-504bf782f825_452bed59-1574-4aed-b984-6eb96f7b1b10,False,medium
domestic boiler-.-spain-.-manufacturer/ producer,d0f755c32faba371d74e17bb62f2fc262cb71d78,spain,manufacturer/ producer,domestic boiler,843e86c5-51fe-52d7-844b-504bf782f825_452bed59-1574-4aed-b984-6eb96f7b1b10,False,medium
flower seeds-.-spain-.-retailer,816ca174f7da1a51cb803841c2a1a1a6f8f891b5,spain,retailer,flower seeds,23397c56-da80-578c-b150-98bfcaf1f27b_20d649c2-db6b-4c9a-b529-409c9d43748e,False,high
flower seeds-.-france-.-wholesaler,816ca174f7da1a51cb803841c2a1a1a6f8f891b5,france,wholesaler,flower seeds,23397c56-da80-578c-b150-98bfcaf1f27b_20d649c2-db6b-4c9a-b529-409c9d43748e,False,high
bulbs-.-spain-.-distributor,1c0aef8badfeb528d511bca5b8c0486d5fea4605,spain,distributor,bulbs,d0eb3c66-53f6-5afe-ad5c-d806b6639f97_11b9d045-7252-4741-895d-e7a7851b91de,False,medium
bulbs-.-france-.-wholesaler,1c0aef8badfeb528d511bca5b8c0486d5fea4605,france,wholesaler,bulbs,d0eb3c66-53f6-5afe-ad5c-d806b6639f97_11b9d045-7252-4741-895d-e7a7851b91de,False,medium
bulbs-.-spain-.-manufacturer/ producer,1c0aef8badfeb528d511bca5b8c0486d5fea4605,spain,manufacturer/ producer,bulbs,2ecfa3eb-5f27-5c52-95e7-d21a2e42ed74_11b9d045-7252-4741-895d-e7a7851b91de,False,medium
vehicles for the collection of industrial waste-.-spain-.-distributor,7ca411a714bf7d3dff9653668d7a0b71da3f64de,spain,distributor,vehicles for the collection of industrial waste,5839ceb3-61fb-5d62-a54f-ed20992570c7_71480d50-df3f-4936-a314-876d6841d60f,False,medium
photovoltaic solar panels-.-spain-.-distributor,ea533c0d1a0b809e299341ab21494e8f851685bf,spain,distributor,photovoltaic solar panels,8cc3eba8-68fe-5cd3-be3d-a23b32320927_66f18588-4db0-4060-89cc-d6841a0b5dac,False,medium
photovoltaic solar panels-.-netherlands-.-retailer,ea533c0d1a0b809e299341ab21494e8f851685bf,netherlands,retailer,photovoltaic solar panels,8cc3eba8-68fe-5cd3-be3d-a23b32320927_66f18588-4db0-4060-89cc-d6841a0b5dac,False,medium
photovoltaic solar panels-.-france-.-distributor,ea533c0d1a0b809e299341ab21494e8f851685bf,france,distributor,photovoltaic solar panels,8cc3eba8-68fe-5cd3-be3d-a23b32320927_66f18588-4db0-4060-89cc-d6841a0b5dac,False,medium
photovoltaic solar panels-.-france-.-wholesaler,ea533c0d1a0b809e299341ab21494e8f851685bf,france,wholesaler,photovoltaic solar panels,8cc3eba8-68fe-5cd3-be3d-a23b32320927_66f18588-4db0-4060-89cc-d6841a0b5dac,False,medium
